"Type","Start","End","Duration","Start Condition","Start Location","End Condition","Notes"
"Sleep","2024-04-15 19:15","2024-04-16 06:48","11:33",,,,
"Sleep","2024-04-14 19:15","2024-04-15 06:45","11:30",,,,
"Sleep","2024-04-13 19:20","2024-04-14 06:33","11:13",,,,
"Sleep","2024-04-12 20:30","2024-04-13 06:45","10:15",,,,
"Sleep","2024-04-12 12:38","2024-04-12 14:10","01:32",,,,
"Sleep","2024-04-11 19:30","2024-04-12 06:40","11:10",,,,
"Sleep","2024-04-10 20:30","2024-04-11 06:38","10:08",,,,
"Sleep","2024-04-10 13:11","2024-04-10 14:24","01:13",,,,
"Sleep","2024-04-09 19:35","2024-04-10 06:40","11:05",,,,
"Sleep","2024-04-08 22:10","2024-04-09 07:23","09:13",,,,
"Sleep","2024-04-08 12:53","2024-04-08 13:44","00:51",,,,
"Sleep","2024-04-07 20:25","2024-04-08 06:43","10:18",,,,
"Sleep","2024-04-07 13:20","2024-04-07 14:30","01:10",,,,
"Sleep","2024-04-06 19:25","2024-04-07 06:30","11:05",,,,
"Sleep","2024-04-05 20:30","2024-04-06 06:49","10:19",,,,
"Sleep","2024-04-05 12:30","2024-04-05 14:10","01:40",,,,
"Sleep","2024-04-04 19:30","2024-04-05 06:10","10:40",,,,
"Sleep","2024-04-03 20:25","2024-04-04 06:58","10:33",,,,
"Sleep","2024-04-03 13:04","2024-04-03 14:20","01:16",,,,
"Sleep","2024-04-02 20:15","2024-04-03 06:15","10:00",,,,
"Sleep","2024-04-02 12:55","2024-04-02 14:15","01:20",,,,
"Sleep","2024-04-01 19:00","2024-04-02 05:15","10:15",,,,
"Sleep","2024-03-31 19:00","2024-04-01 06:30","11:30",,,,
"Sleep","2024-03-30 19:15","2024-03-31 06:48","11:33",,,,
"Sleep","2024-03-29 19:30","2024-03-30 07:20","11:50",,,,
"Sleep","2024-03-28 20:25","2024-03-29 06:36","10:11",,,,
"Sleep","2024-03-28 13:10","2024-03-28 14:20","01:10",,,,
"Sleep","2024-03-27 20:30","2024-03-28 06:45","10:15",,,,
"Sleep","2024-03-27 13:13","2024-03-27 14:25","01:12",,,,
"Sleep","2024-03-26 20:30","2024-03-27 06:45","10:15",,,,
"Sleep","2024-03-26 13:10","2024-03-26 14:15","01:05",,,,
"Sleep","2024-03-25 20:45","2024-03-26 06:40","09:55",,,,
"Sleep","2024-03-24 19:30","2024-03-25 07:00","11:30",,,,
"Sleep","2024-03-23 20:50","2024-03-24 07:05","10:15",,,,
"Sleep","2024-03-23 12:40","2024-03-23 14:25","01:45",,,,
"Sleep","2024-03-22 20:30","2024-03-23 06:44","10:14",,,,
"Sleep","2024-03-22 13:00","2024-03-22 14:10","01:10",,,,
"Sleep","2024-03-21 20:45","2024-03-22 07:01","10:16",,,,
"Sleep","2024-03-21 13:05","2024-03-21 14:45","01:40",,,,
"Sleep","2024-03-20 20:30","2024-03-21 06:42","10:12",,,,
"Sleep","2024-03-20 15:03","2024-03-20 15:46","00:43",,,,
"Sleep","2024-03-20 12:39","2024-03-20 14:54","02:15",,,,
"Sleep","2024-03-19 20:17","2024-03-20 03:15","06:58",,,,
"Sleep","2024-03-19 12:49","2024-03-19 14:25","01:36",,,,
"Sleep","2024-03-18 20:30","2024-03-19 05:25","08:55",,,,
"Sleep","2024-03-18 12:45","2024-03-18 14:01","01:16",,,,
"Sleep","2024-03-17 20:22","2024-03-18 06:45","10:22",,,,
"Sleep","2024-03-17 11:25","2024-03-17 14:00","02:35",,,,
"Sleep","2024-03-16 20:30","2024-03-17 07:00","10:30",,,,
"Sleep","2024-03-16 12:30","2024-03-16 14:06","01:36",,,,
"Sleep","2024-03-15 21:05","2024-03-16 06:45","09:40",,,,
"Sleep","2024-03-15 13:40","2024-03-15 15:04","01:24",,,,
"Sleep","2024-03-14 22:12","2024-03-15 07:40","09:28",,,,
"Sleep","2024-03-14 04:00","2024-03-14 12:15","08:15",,,,
"Sleep","2024-03-13 20:50","2024-03-13 23:30","02:40",,,,
"Sleep","2024-03-13 13:11","2024-03-13 14:20","01:08",,,,
"Sleep","2024-03-12 20:45","2024-03-13 06:45","10:00",,,,
"Sleep","2024-03-12 12:00","2024-03-12 13:52","01:52",,,,
"Sleep","2024-03-11 20:20","2024-03-12 06:50","10:30",,,,
"Sleep","2024-03-11 12:48","2024-03-11 14:10","01:21",,,,
"Sleep","2024-03-10 20:10","2024-03-11 06:10","10:00",,,,
"Sleep","2024-03-09 19:15","2024-03-10 06:00","10:45",,,,
"Sleep","2024-03-08 20:30","2024-03-09 06:40","10:10",,,,
"Sleep","2024-03-08 12:49","2024-03-08 14:10","01:20",,,,
"Sleep","2024-03-07 20:30","2024-03-08 06:40","10:10",,,,
"Sleep","2024-03-07 13:00","2024-03-07 14:05","01:05",,,,
"Sleep","2024-03-06 20:30","2024-03-07 06:40","10:10",,,,
"Sleep","2024-03-06 13:03","2024-03-06 14:05","01:01",,,,
"Sleep","2024-03-05 20:20","2024-03-06 06:53","10:33",,,,
"Sleep","2024-03-05 12:59","2024-03-05 14:20","01:20",,,,
"Sleep","2024-03-04 20:30","2024-03-05 07:40","11:10",,,,
"Sleep","2024-03-04 13:00","2024-03-04 14:15","01:15",,,,
"Sleep","2024-03-03 19:25","2024-03-04 06:40","11:15",,,,
"Sleep","2024-03-02 20:10","2024-03-03 06:15","10:05",,,,
"Sleep","2024-03-02 12:45","2024-03-02 14:00","01:15",,,,
"Sleep","2024-03-01 19:45","2024-03-02 05:55","10:10",,,,
"Sleep","2024-03-01 12:50","2024-03-01 13:45","00:54",,,,
"Sleep","2024-02-29 20:35","2024-03-01 06:35","10:00",,,,
"Sleep","2024-02-29 12:38","2024-02-29 14:10","01:31",,,,
"Sleep","2024-02-28 19:45","2024-02-29 06:30","10:45",,,,
"Sleep","2024-02-27 20:30","2024-02-28 06:54","10:24",,,,
"Sleep","2024-02-27 12:38","2024-02-27 14:10","01:32",,,,
"Sleep","2024-02-26 20:35","2024-02-27 06:40","10:05",,,,
"Sleep","2024-02-26 12:51","2024-02-26 14:00","01:08",,,,
"Sleep","2024-02-25 19:30","2024-02-26 06:44","11:14",,,,
"Sleep","2024-02-24 20:30","2024-02-25 07:00","10:30",,,,
"Sleep","2024-02-24 12:48","2024-02-24 14:08","01:19",,,,
"Sleep","2024-02-23 20:40","2024-02-24 06:48","10:08",,,,
"Sleep","2024-02-23 12:42","2024-02-23 14:15","01:32",,,,
"Sleep","2024-02-22 20:30","2024-02-23 06:47","10:17",,,,
"Sleep","2024-02-22 12:54","2024-02-22 14:20","01:26",,,,
"Sleep","2024-02-21 20:25","2024-02-22 05:45","09:20",,,,
"Sleep","2024-02-21 12:45","2024-02-21 14:15","01:30",,,,
"Sleep","2024-02-20 19:50","2024-02-21 06:45","10:55",,,,
"Sleep","2024-02-19 20:15","2024-02-20 06:30","10:15",,,,
"Sleep","2024-02-19 13:30","2024-02-19 14:45","01:15",,,,
"Sleep","2024-02-18 20:25","2024-02-19 06:40","10:15",,,,
"Sleep","2024-02-18 12:54","2024-02-18 14:00","01:05",,,,
"Sleep","2024-02-18 03:30","2024-02-18 07:22","03:52",,,,
"Sleep","2024-02-17 21:06","2024-02-18 01:30","04:24",,,,
"Sleep","2024-02-17 12:30","2024-02-17 14:02","01:32",,,,
"Sleep","2024-02-16 21:00","2024-02-17 06:30","09:30",,,,
"Sleep","2024-02-16 11:40","2024-02-16 14:05","02:25",,,,
"Sleep","2024-02-15 20:12","2024-02-16 06:25","10:12",,,,
"Sleep","2024-02-14 20:35","2024-02-15 06:39","10:04",,,,
"Sleep","2024-02-14 13:09","2024-02-14 14:21","01:11",,,,
"Sleep","2024-02-13 20:10","2024-02-14 06:10","10:00",,,,
"Sleep","2024-02-13 12:31","2024-02-13 14:10","01:39",,,,
"Sleep","2024-02-12 20:01","2024-02-13 06:10","10:09",,,,
"Sleep","2024-02-11 19:55","2024-02-12 06:35","10:40",,,,
"Sleep","2024-02-10 20:20","2024-02-11 07:45","11:25",,,,
"Sleep","2024-02-10 12:13","2024-02-10 14:00","01:47",,,,
"Sleep","2024-02-09 20:10","2024-02-10 06:45","10:35",,,,
"Sleep","2024-02-08 20:05","2024-02-09 06:45","10:40",,,,
"Sleep","2024-02-07 20:15","2024-02-08 06:39","10:24",,,,
"Sleep","2024-02-06 20:15","2024-02-07 06:45","10:30",,,,
"Sleep","2024-02-06 12:55","2024-02-06 14:15","01:20",,,,
"Sleep","2024-02-05 20:55","2024-02-06 06:44","09:49",,,,
"Sleep","2024-02-05 12:55","2024-02-05 14:15","01:20",,,,
"Sleep","2024-02-04 20:00","2024-02-05 07:00","11:00",,,,
"Sleep","2024-02-03 21:15","2024-02-04 06:21","09:06",,,,
"Sleep","2024-02-03 13:07","2024-02-03 14:15","01:08",,,,
"Sleep","2024-02-02 21:10","2024-02-03 06:55","09:45",,,,
"Sleep","2024-02-02 12:48","2024-02-02 14:00","01:12",,,,
"Sleep","2024-02-01 20:30","2024-02-02 06:23","09:53",,,,
"Sleep","2024-02-01 12:34","2024-02-01 14:30","01:56",,,,
"Sleep","2024-01-31 21:30","2024-02-01 06:00","08:30",,,,
"Sleep","2024-01-31 12:55","2024-01-31 13:58","01:03",,,,
"Sleep","2024-01-30 20:30","2024-01-31 06:45","10:15",,,,
"Sleep","2024-01-30 12:47","2024-01-30 14:25","01:38",,,,
"Sleep","2024-01-30 01:45","2024-01-30 07:15","05:30",,,,
"Sleep","2024-01-29 20:02","2024-01-30 01:00","04:58",,,,
"Sleep","2024-01-28 20:02","2024-01-29 06:50","10:48",,,,
"Sleep","2024-01-27 20:45","2024-01-28 07:08","10:23",,,,
"Sleep","2024-01-27 13:01","2024-01-27 15:20","02:18",,,,
"Sleep","2024-01-26 20:45","2024-01-27 07:17","10:32",,,,
"Sleep","2024-01-26 14:30","2024-01-26 15:15","00:45",,,,
"Sleep","2024-01-25 20:30","2024-01-26 06:45","10:15",,,,
"Sleep","2024-01-25 12:45","2024-01-25 14:00","01:15",,,,
"Sleep","2024-01-24 20:30","2024-01-25 06:40","10:10",,,,
"Sleep","2024-01-24 13:15","2024-01-24 14:30","01:14",,,,
"Sleep","2024-01-23 20:00","2024-01-24 06:59","10:59",,,,
"Sleep","2024-01-23 12:36","2024-01-23 14:00","01:24",,,,
"Sleep","2024-01-22 20:25","2024-01-23 06:54","10:29",,,,
"Sleep","2024-01-22 12:48","2024-01-22 14:00","01:12",,,,
"Sleep","2024-01-21 20:25","2024-01-22 06:50","10:25",,,,
"Sleep","2024-01-21 12:57","2024-01-21 14:10","01:12",,,,
"Sleep","2024-01-20 20:40","2024-01-21 06:43","10:03",,,,
"Sleep","2024-01-20 12:50","2024-01-20 14:08","01:18",,,,
"Sleep","2024-01-19 21:20","2024-01-20 06:35","09:15",,,,
"Sleep","2024-01-19 13:10","2024-01-19 14:38","01:28",,,,
"Sleep","2024-01-18 20:15","2024-01-19 06:55","10:40",,,,
"Sleep","2024-01-18 12:46","2024-01-18 14:05","01:19",,,,
"Sleep","2024-01-17 20:25","2024-01-18 06:46","10:21",,,,
"Sleep","2024-01-17 12:50","2024-01-17 14:00","01:10",,,,
"Sleep","2024-01-16 20:40","2024-01-17 06:35","09:55",,,,
"Sleep","2024-01-16 12:40","2024-01-16 14:00","01:20",,,,
"Sleep","2024-01-15 20:40","2024-01-16 06:00","09:20",,,,
"Sleep","2024-01-15 12:52","2024-01-15 14:15","01:22",,,,
"Sleep","2024-01-14 20:45","2024-01-15 06:44","09:59",,,,
"Sleep","2024-01-14 12:56","2024-01-14 14:30","01:34",,,,
"Sleep","2024-01-13 20:45","2024-01-14 06:40","09:55",,,,
"Sleep","2024-01-13 12:48","2024-01-13 14:59","02:10",,,,
"Sleep","2024-01-12 20:30","2024-01-13 07:04","10:34",,,,
"Sleep","2024-01-12 13:45","2024-01-12 13:58","00:12",,,,
"Sleep","2024-01-12 03:20","2024-01-12 08:20","04:59",,,,
"Sleep","2024-01-11 20:50","2024-01-12 01:20","04:30",,,,
"Sleep","2024-01-11 12:58","2024-01-11 14:06","01:08",,,,
"Sleep","2024-01-10 20:39","2024-01-11 06:30","09:51",,,,
"Sleep","2024-01-10 12:50","2024-01-10 14:05","01:15",,,,
"Sleep","2024-01-09 20:40","2024-01-10 06:30","09:50",,,,
"Sleep","2024-01-09 12:43","2024-01-09 14:14","01:31",,,,
"Sleep","2024-01-08 20:45","2024-01-09 06:30","09:45",,,,
"Sleep","2024-01-08 12:53","2024-01-08 14:04","01:11",,,,
"Sleep","2024-01-07 20:35","2024-01-08 06:30","09:55",,,,
"Sleep","2024-01-07 13:10","2024-01-07 14:05","00:55",,,,
"Sleep","2024-01-06 20:33","2024-01-07 06:30","09:57",,,,
"Sleep","2024-01-06 13:05","2024-01-06 14:07","01:01",,,,
"Sleep","2024-01-05 20:30","2024-01-06 06:30","10:00",,,,
"Sleep","2024-01-05 12:50","2024-01-05 14:00","01:10",,,,
"Sleep","2024-01-04 21:04","2024-01-05 06:35","09:31",,,,
"Sleep","2024-01-04 12:54","2024-01-04 14:31","01:37",,,,
"Sleep","2024-01-03 21:10","2024-01-04 06:39","09:29",,,,
"Sleep","2024-01-03 12:36","2024-01-03 14:02","01:26",,,,
"Sleep","2024-01-02 21:16","2024-01-03 06:19","09:03",,,,
"Sleep","2024-01-02 00:30","2024-01-02 07:45","07:15",,,,
"Sleep","2024-01-01 20:50","2024-01-01 23:15","02:25",,,,
"Sleep","2024-01-01 13:02","2024-01-01 14:15","01:13",,,,
"Sleep","2023-12-31 21:05","2024-01-01 06:50","09:45",,,,
"Sleep","2023-12-31 13:11","2023-12-31 15:07","01:56",,,,
"Sleep","2023-12-30 19:13","2023-12-31 06:30","11:17",,,,
"Sleep","2023-12-30 13:22","2023-12-30 14:24","01:02",,,,
"Sleep","2023-12-29 20:56","2023-12-30 06:24","09:28",,,,
"Sleep","2023-12-28 21:42","2023-12-29 07:50","10:07",,,,
"Sleep","2023-12-28 14:30","2023-12-28 15:15","00:45",,,,
"Sleep","2023-12-27 20:45","2023-12-28 07:28","10:43",,,,
"Sleep","2023-12-26 23:32","2023-12-27 08:45","09:13",,,,
"Sleep","2023-12-26 13:05","2023-12-26 13:50","00:45",,,,
"Sleep","2023-12-25 20:35","2023-12-26 06:42","10:07",,,,
"Sleep","2023-12-24 20:45","2023-12-25 07:15","10:30",,,,
"Sleep","2023-12-24 12:45","2023-12-24 14:00","01:15",,,,
"Sleep","2023-12-23 21:00","2023-12-24 06:30","09:30",,,,
"Sleep","2023-12-23 12:36","2023-12-23 14:14","01:38",,,,
"Sleep","2023-12-22 20:40","2023-12-23 06:40","10:00",,,,
"Sleep","2023-12-22 12:34","2023-12-22 14:10","01:36",,,,
"Sleep","2023-12-22 02:05","2023-12-22 07:53","05:48",,,,
"Sleep","2023-12-21 20:30","2023-12-21 23:10","02:40",,,,
"Sleep","2023-12-21 12:41","2023-12-21 14:15","01:34",,,,
"Sleep","2023-12-20 20:40","2023-12-21 05:48","09:08",,,,
"Sleep","2023-12-20 12:45","2023-12-20 14:02","01:17",,,,
"Sleep","2023-12-19 20:35","2023-12-20 06:40","10:05",,,,
"Sleep","2023-12-19 12:24","2023-12-19 14:00","01:36",,,,
"Sleep","2023-12-18 19:25","2023-12-19 05:25","10:00",,,,
"Sleep","2023-12-17 20:54","2023-12-18 06:40","09:46",,,,
"Sleep","2023-12-17 12:28","2023-12-17 14:19","01:51",,,,
"Sleep","2023-12-16 20:35","2023-12-17 05:45","09:10",,,,
"Sleep","2023-12-16 12:45","2023-12-16 12:46","00:01",,,,
"Sleep","2023-12-16 12:45","2023-12-16 14:06","01:21",,,,
"Sleep","2023-12-15 20:45","2023-12-16 05:55","09:10",,,,
"Sleep","2023-12-15 12:41","2023-12-15 14:00","01:19",,,,
"Sleep","2023-12-15 05:20","2023-12-15 06:45","01:25",,,,
"Sleep","2023-12-14 20:35","2023-12-15 04:55","08:20",,,,
"Sleep","2023-12-14 12:49","2023-12-14 14:15","01:26",,,,
"Sleep","2023-12-13 20:30","2023-12-14 06:10","09:40",,,,
"Sleep","2023-12-13 12:45","2023-12-13 12:56","00:11",,,,
"Sleep","2023-12-12 20:30","2023-12-13 06:20","09:50",,,,
"Sleep","2023-12-12 12:45","2023-12-12 14:15","01:30",,,,
"Sleep","2023-12-11 20:20","2023-12-12 05:50","09:30",,,,
"Sleep","2023-12-11 12:50","2023-12-11 14:04","01:14",,,,
"Sleep","2023-12-10 20:35","2023-12-11 06:30","09:55",,,,
"Sleep","2023-12-10 12:43","2023-12-10 14:17","01:34",,,,
"Sleep","2023-12-09 20:20","2023-12-10 06:30","10:10",,,,
"Sleep","2023-12-09 13:15","2023-12-09 14:00","00:45",,,,
"Sleep","2023-12-08 20:55","2023-12-09 06:40","09:45",,,,
"Sleep","2023-12-08 12:40","2023-12-08 14:00","01:20",,,,
"Sleep","2023-12-07 20:41","2023-12-08 06:40","09:59",,,,
"Sleep","2023-12-07 12:41","2023-12-07 14:00","01:19",,,,
"Sleep","2023-12-06 20:50","2023-12-07 06:35","09:45",,,,
"Sleep","2023-12-06 12:41","2023-12-06 14:00","01:19",,,,
"Sleep","2023-12-05 20:59","2023-12-06 05:50","08:51",,,,
"Sleep","2023-12-05 12:45","2023-12-05 14:20","01:35",,,,
"Sleep","2023-12-04 20:40","2023-12-05 06:41","10:01",,,,
"Sleep","2023-12-04 13:05","2023-12-04 14:04","00:59",,,,
"Sleep","2023-12-03 20:40","2023-12-04 06:37","09:57",,,,
"Sleep","2023-12-03 12:38","2023-12-03 14:05","01:27",,,,
"Sleep","2023-12-02 20:45","2023-12-03 06:37","09:52",,,,
"Sleep","2023-12-02 12:57","2023-12-02 14:05","01:08",,,,
"Sleep","2023-12-01 20:30","2023-12-02 06:34","10:04",,,,
"Sleep","2023-12-01 12:25","2023-12-01 14:05","01:40",,,,
"Sleep","2023-11-30 20:45","2023-12-01 06:45","10:00",,,,
"Sleep","2023-11-30 12:45","2023-11-30 14:00","01:15",,,,
"Sleep","2023-11-29 20:30","2023-11-30 06:48","10:18",,,,
"Sleep","2023-11-29 12:26","2023-11-29 14:18","01:52",,,,
"Sleep","2023-11-28 20:40","2023-11-29 06:05","09:25",,,,
"Sleep","2023-11-28 12:17","2023-11-28 14:28","02:11",,,,
"Sleep","2023-11-27 20:45","2023-11-28 06:55","10:10",,,,
"Sleep","2023-11-27 12:05","2023-11-27 14:05","02:00",,,,
"Sleep","2023-11-26 20:45","2023-11-27 05:10","08:25",,,,
"Sleep","2023-11-26 12:30","2023-11-26 14:00","01:30",,,,
"Sleep","2023-11-25 21:50","2023-11-26 06:00","08:10",,,,
"Sleep","2023-11-25 11:21","2023-11-25 14:53","03:32",,,,
"Sleep","2023-11-24 20:42","2023-11-25 06:25","09:43",,,,
"Sleep","2023-11-24 12:30","2023-11-24 13:38","01:08",,,,
"Sleep","2023-11-23 22:45","2023-11-24 06:35","07:50",,,,
"Sleep","2023-11-23 19:55","2023-11-23 22:32","02:37",,,,
"Sleep","2023-11-23 15:00","2023-11-23 15:45","00:45",,,,
"Sleep","2023-11-22 22:27","2023-11-23 06:45","08:17",,,,
"Sleep","2023-11-22 20:30","2023-11-22 22:15","01:45",,,,
"Sleep","2023-11-22 12:55","2023-11-22 14:00","01:05",,,,
"Sleep","2023-11-21 19:53","2023-11-22 06:45","10:52",,,,
"Sleep","2023-11-20 20:49","2023-11-21 06:35","09:45",,,,
"Sleep","2023-11-20 13:04","2023-11-20 14:00","00:56",,,,
"Sleep","2023-11-19 20:30","2023-11-20 06:45","10:15",,,,
"Sleep","2023-11-19 12:59","2023-11-19 14:00","01:01",,,,
"Sleep","2023-11-18 20:30","2023-11-19 06:45","10:15",,,,
"Sleep","2023-11-18 12:40","2023-11-18 13:50","01:10",,,,
"Sleep","2023-11-17 20:05","2023-11-18 06:22","10:17",,,,
"Sleep","2023-11-17 12:36","2023-11-17 14:00","01:24",,,,
"Sleep","2023-11-16 20:30","2023-11-17 04:45","08:15",,,,
"Sleep","2023-11-16 12:44","2023-11-16 14:00","01:16",,,,
"Sleep","2023-11-15 20:00","2023-11-16 06:45","10:45",,,,
"Sleep","2023-11-14 20:45","2023-11-15 06:35","09:50",,,,
"Sleep","2023-11-14 12:30","2023-11-14 13:48","01:18",,,,
"Sleep","2023-11-13 20:45","2023-11-14 06:30","09:45",,,,
"Sleep","2023-11-13 12:36","2023-11-13 14:00","01:24",,,,
"Sleep","2023-11-12 20:50","2023-11-13 06:10","09:20",,,,
"Sleep","2023-11-12 12:44","2023-11-12 14:00","01:16",,,,
"Sleep","2023-11-11 20:40","2023-11-12 06:20","09:40",,,,
"Sleep","2023-11-11 12:38","2023-11-11 14:00","01:22",,,,
"Sleep","2023-11-10 20:45","2023-11-11 06:35","09:50",,,,
"Sleep","2023-11-10 12:44","2023-11-10 14:05","01:21",,,,
"Sleep","2023-11-09 20:35","2023-11-10 06:35","10:00",,,,
"Sleep","2023-11-09 12:08","2023-11-09 14:00","01:52",,,,
"Sleep","2023-11-08 19:53","2023-11-09 05:15","09:22",,,,
"Sleep","2023-11-07 19:55","2023-11-08 06:10","10:15",,,,
"Sleep","2023-11-07 12:03","2023-11-07 13:31","01:28",,,,
"Sleep","2023-11-06 19:35","2023-11-07 06:05","10:30",,,,
"Sleep","2023-11-06 11:49","2023-11-06 13:06","01:17",,,,
"Sleep","2023-11-05 20:50","2023-11-06 04:00","07:10",,,,
"Sleep","2023-11-05 11:36","2023-11-05 13:00","01:24",,,,
"Sleep","2023-11-04 20:45","2023-11-05 06:25","09:40",,,,
"Sleep","2023-11-04 12:36","2023-11-04 14:00","01:24",,,,
"Sleep","2023-11-03 20:45","2023-11-04 06:02","09:17",,,,
"Sleep","2023-11-03 12:31","2023-11-03 14:00","01:29",,,,
"Sleep","2023-11-02 20:40","2023-11-03 06:18","09:38",,,,
"Sleep","2023-11-02 12:43","2023-11-02 14:10","01:27",,,,
"Sleep","2023-11-01 20:40","2023-11-02 06:45","10:05",,,,
"Sleep","2023-11-01 13:09","2023-11-01 14:15","01:05",,,,
"Sleep","2023-10-31 21:17","2023-11-01 06:45","09:28",,,,
"Sleep","2023-10-31 12:50","2023-10-31 13:44","00:54",,,,
"Sleep","2023-10-31 06:02","2023-10-31 06:40","00:38",,,,
"Sleep","2023-10-30 20:05","2023-10-31 05:51","09:46",,,,
"Sleep","2023-10-30 11:10","2023-10-30 12:42","01:32",,,,
"Sleep","2023-10-29 20:11","2023-10-30 06:02","09:51",,,,
"Sleep","2023-10-29 10:10","2023-10-29 11:26","01:16",,,,
"Sleep","2023-10-28 21:49","2023-10-29 06:05","08:15",,,,
"Sleep","2023-10-28 19:55","2023-10-28 21:00","01:05",,,,
"Sleep","2023-10-28 00:45","2023-10-28 07:10","06:25",,,,
"Sleep","2023-10-27 20:47","2023-10-27 23:40","02:53",,,,
"Sleep","2023-10-27 13:18","2023-10-27 14:15","00:57",,,,
"Sleep","2023-10-26 19:45","2023-10-27 06:08","10:23",,,,
"Sleep","2023-10-26 05:45","2023-10-26 06:45","01:00",,,,
"Sleep","2023-10-25 23:55","2023-10-26 05:30","05:35",,,,
"Sleep","2023-10-25 20:50","2023-10-25 23:30","02:40",,,,
"Sleep","2023-10-25 13:00","2023-10-25 14:17","01:16",,,,
"Sleep","2023-10-24 20:40","2023-10-25 06:30","09:50",,,,
"Sleep","2023-10-24 13:07","2023-10-24 14:14","01:07",,,,
"Sleep","2023-10-23 21:10","2023-10-24 06:45","09:35",,,,
"Sleep","2023-10-23 12:40","2023-10-23 14:00","01:20",,,,
"Sleep","2023-10-22 20:50","2023-10-23 06:30","09:40",,,,
"Sleep","2023-10-22 12:51","2023-10-22 14:06","01:15",,,,
"Sleep","2023-10-21 21:08","2023-10-22 06:30","09:22",,,,
"Sleep","2023-10-21 12:50","2023-10-21 14:03","01:13",,,,
"Sleep","2023-10-20 20:45","2023-10-21 06:30","09:45",,,,
"Sleep","2023-10-20 12:26","2023-10-20 14:00","01:34",,,,
"Sleep","2023-10-19 20:45","2023-10-20 06:59","10:14",,,,
"Sleep","2023-10-19 12:45","2023-10-19 14:03","01:18",,,,
"Sleep","2023-10-18 21:05","2023-10-19 06:25","09:20",,,,
"Sleep","2023-10-18 12:45","2023-10-18 14:05","01:19",,,,
"Sleep","2023-10-17 20:50","2023-10-18 05:27","08:37",,,,
"Sleep","2023-10-17 12:50","2023-10-17 14:01","01:11",,,,
"Sleep","2023-10-16 21:03","2023-10-17 06:45","09:42",,,,
"Sleep","2023-10-16 12:46","2023-10-16 14:00","01:14",,,,
"Sleep","2023-10-16 02:50","2023-10-16 06:55","04:05",,,,
"Sleep","2023-10-15 20:30","2023-10-16 02:46","06:16",,,,
"Sleep","2023-10-15 12:53","2023-10-15 14:00","01:07",,,,
"Sleep","2023-10-14 21:04","2023-10-15 06:30","09:26",,,,
"Sleep","2023-10-14 12:40","2023-10-14 14:05","01:25",,,,
"Sleep","2023-10-13 20:50","2023-10-14 06:34","09:44",,,,
"Sleep","2023-10-13 12:53","2023-10-13 14:00","01:07",,,,
"Sleep","2023-10-13 04:30","2023-10-13 06:40","02:10",,,,
"Sleep","2023-10-13 00:45","2023-10-13 04:15","03:30",,,,
"Sleep","2023-10-12 20:55","2023-10-13 00:37","03:42",,,,
"Sleep","2023-10-12 12:38","2023-10-12 14:00","01:22",,,,
"Sleep","2023-10-11 20:50","2023-10-12 06:30","09:40",,,,
"Sleep","2023-10-11 12:44","2023-10-11 14:00","01:16",,,,
"Sleep","2023-10-10 21:10","2023-10-11 06:33","09:23",,,,
"Sleep","2023-10-10 12:52","2023-10-10 14:15","01:23",,,,
"Sleep","2023-10-09 20:25","2023-10-10 06:30","10:05",,,,
"Sleep","2023-10-09 12:44","2023-10-09 13:45","01:01",,,,
"Sleep","2023-10-09 01:25","2023-10-09 06:40","05:15",,,,
"Sleep","2023-10-08 20:30","2023-10-09 01:19","04:49",,,,
"Sleep","2023-10-08 10:50","2023-10-08 13:04","02:14",,,,
"Sleep","2023-10-07 20:35","2023-10-08 06:10","09:35",,,,
"Sleep","2023-10-07 12:37","2023-10-07 13:57","01:20",,,,
"Sleep","2023-10-06 21:08","2023-10-07 06:23","09:14",,,,
"Sleep","2023-10-06 12:44","2023-10-06 14:00","01:16",,,,
"Sleep","2023-10-06 01:06","2023-10-06 06:12","05:06",,,,
"Sleep","2023-10-05 20:40","2023-10-06 00:40","04:00",,,,
"Sleep","2023-10-05 12:44","2023-10-05 14:05","01:21",,,,
"Sleep","2023-10-04 20:45","2023-10-05 06:35","09:50",,,,
"Sleep","2023-10-04 12:32","2023-10-04 14:00","01:27",,,,
"Sleep","2023-10-03 20:45","2023-10-04 06:21","09:36",,,,
"Sleep","2023-10-03 12:08","2023-10-03 13:47","01:39",,,,
"Sleep","2023-10-02 20:50","2023-10-03 06:37","09:47",,,,
"Sleep","2023-10-02 12:36","2023-10-02 14:02","01:26",,,,
"Sleep","2023-10-01 20:30","2023-10-02 06:10","09:40",,,,
"Sleep","2023-10-01 12:30","2023-10-01 14:00","01:30",,,,
"Sleep","2023-09-30 20:35","2023-10-01 06:24","09:49",,,,
"Sleep","2023-09-30 13:04","2023-09-30 14:05","01:01",,,,
"Sleep","2023-09-29 21:00","2023-09-30 05:55","08:55",,,,
"Sleep","2023-09-29 12:48","2023-09-29 14:03","01:15",,,,
"Sleep","2023-09-29 05:00","2023-09-29 06:52","01:52",,,,
"Sleep","2023-09-28 20:25","2023-09-29 04:53","08:28",,,,
"Sleep","2023-09-28 12:16","2023-09-28 14:00","01:44",,,,
"Sleep","2023-09-27 20:50","2023-09-28 06:15","09:25",,,,
"Sleep","2023-09-27 12:36","2023-09-27 14:00","01:24",,,,
